Id,name,online_order,book_table,rating,votes,location,rest_type,dish_liked,cuisines,approx_cost,type
28558,Ovenstory Pizza,Yes,No,4.1,192,Koramangala 8th Block,Delivery,"Chicken Tikka, Chocolava Cake, Peri Peri Pizza, Tandoori Paneer, Lava Cake",Pizza,750,Delivery
28738,Keventers,Yes,No,4,168,Koramangala 5th Block,"Beverage Shop, Dessert Parlor","Kit Kat Shake, Thick Shakes, Rasmalai, Oreo Shake, Chocolate Hazelnut, Milk Shake, Choco Hazelnut","Desserts, Beverages, Ice Cream",400,Delivery
28752,Firangi Bake,Yes,No,4.1,95,BTM,Delivery,"Lasagne, Subz-e-royal Pot Rice","Mexican, Italian",600,Delivery
28787,WOW Momo,Yes,No,3.9,151,Koramangala 4th Block,Food Court,"Thukpa, Chocolate Momos, Schezwan Momos, Momos Burger, Burgers, Chicken Momo, Veg Momos","Tibetan, Momos",400,Delivery
28792,Goli Vada Pav No 1,Yes,No,3.7,215,Koramangala 5th Block,Quick Bites,"Cheese Vada Pav, Kulfi, Burgers, Tikki, Cheese Fingers, Schezwan Vada Pav",Street Food,200,Delivery
28806,Dominos Pizza,Yes,No,4,567,Koramangala 6th Block,Quick Bites,"Pizza, Barbeque Chicken","Pizza, Fast Food",400,Delivery
28812,Andal Mess,Yes,No,3.1,22,Domlur,Mess,NA,"Biryani, South Indian, North Indian",300,Delivery
28832,Biryani Miya,Yes,No,3.8,38,Koramangala 4th Block,Delivery,Biryani,"Biryani, North Indian",600,Delivery
28885,Chettys Corner,Yes,No,3.8,34,Koramangala 7th Block,Quick Bites,NA,"Fast Food, Pizza, Sandwich",250,Delivery
28890,Faasos,Yes,No,4,463,Koramangala 8th Block,Quick Bites,"Rolls, Bbq Chicken, Paneer Makhanwala, Jumbo Chicken Roll, Veggie Wrap, Sabudana Vada, Chicken Wrap","North Indian, Biryani, Fast Food",500,NA
28924,Srinidhi Sagar Deluxe,Yes,No,3.6,108,Domlur,Quick Bites,"Idli, Coffee, Masala Dosa, Fruit Juices, Vada, Thali, Manchurian","South Indian, North Indian, Chinese",40,Delivery
28994,Juicy Momos,Yes,No,3.6,69,Koramangala 5th Block,Quick Bites,"Veg Momos, Burgers, Chocolate Momos, Momo Burger, Whole Meat Shawarma, Paneer Momos","Tibetan, Momos",250,Delivery
28998,1522  The Pub,No,Yes,4.2,1739,Koramangala 4th Block,Pub,"Cocktails, Devils Chicken, Beer, Tandoori Chicken, Pasta, Pinacolada, Pizza","Chinese, Continental, North Indian",1400,Delivery
29027,Litti Twist,Yes,No,4.2,106,Hosur Road,Quick Bites,"Paratha, Liti Chokha, Buttermilk, Tea, Aloo Litti, Raita","Bihari, North Indian",300,Delivery
29077,Cheers Pub Bar & Restro,No,Yes,0,0,Koramangala 4th Block,"Pub, Bar","Cocktails, Brownie, Verdure Pizza, Veg Bao, Fish, Spaghetti, Mai Thai","Continental, Finger Food, Pizza, North Indian, Bar Food",1100,Delivery
29121,Donne Biriyani Mane,Yes,No,3.1,21,Domlur,Quick Bites,NA,"Biryani, North Indian",250,Delivery
29192,Uday Sweets,Yes,No,3.5,33,Koramangala 6th Block,Sweet Shop,"Jalebi, Poha, Puri Sabzi","Mithai, Fast Food",250,Delivery
29203,Big Mishra Pedha,No,No,3.7,61,BTM,Sweet Shop,Rasmalai,Mithai,250,Delivery
29275,SnacksJoint,Yes,No,3.7,52,Old Airport Road,Quick Bites,NA,Fast Food,150,Delivery
29292,PagalKhana,Yes,Yes,3.9,143,Koramangala 4th Block,Casual Dining,"Mocktails, Pasta, Wood Fire Pizza, Paneer Malai Tikka, French Fries, Nachos, Burgers","Continental, Chinese, Fast Food, Beverages",1000,Delivery
29295,Nutripress,Yes,No,3.3,4,Koramangala 8th Block,Beverage Shop,NA,Juices,200,Delivery
29298,PotONoodles,No,Yes,4.3,162,Koramangala 4th Block,Casual Dining,"Noodles, Mocktails, Miso Soup, Chilli Ramen, Chicken Grill, Steamed Rice, Gyoza","Chinese, Asian, Japanese",800,Delivery
29300,Chocolat Boulangerie Patisserie,No,No,4.1,445,Koramangala 4th Block,Dessert Parlor,"Cheesecake, Tikka, Chocolate Donut, Lemon Tarts, Chocolate Eclairs, Brownie, Macaroon","Bakery, Continental, Sandwich, Beverages, Desserts",400,NA
29319,Mast Kalandar,No,No,2.5,547,Koramangala 4th Block,Casual Dining,"Rajma Chawal, Khichda, Gulab Jamun, Paratha, Dal Makhani, Lassi, Paneer Tikka",North Indian,450,NA
29330,Mistaan Sweets And Chaat,Yes,No,3.3,4,HSR,Sweet Shop,NA,"Street Food, Mithai",200,Delivery
29349,Cupcake Noggins,No,No,4.1,724,Koramangala 4th Block,"Dessert Parlor, Bakery","Cup Cake, Truffle, Raspberry Cheesecake, Burgers, Blueberry Cheesecake, Chocolate Chocochip, Chocolate Crunch","Desserts, Bakery",300,Delivery
29361,Paratha Plaza,No,No,3.9,220,Koramangala 4th Block,Quick Bites,"Dum Aloo, Sweet Lassi, Aloo Paratha, Biryani",North Indian,250,Delivery
29365,Vasudev Adigas,No,No,2.8,289,Koramangala 4th Block,Casual Dining,"Filter Coffee, Mysore Masala Dosa, Buttermilk, Idli, Rava Dosa, Neer Dosa, Thali","South Indian, North Indian, Chinese, Street Food",250,Delivery
29381,Kettle & Kegs,Yes,No,3.4,10,HSR,Delivery,NA,"Tea, Beverages",200,Delivery
29400,Game Of Pizzas,No,No,3.6,16,Koramangala 4th Block,Delivery,NA,Italian,500,Delivery
29402,Maven Foods,No,No,3.6,12,Koramangala 4th Block,Quick Bites,NA,"Continental, North Indian, South Indian",650,Delivery
29403,Rveur Chocolates,No,No,3.7,13,Koramangala 4th Block,Dessert Parlor,NA,Desserts,400,Delivery
29408,Khiche Chale Aao,Yes,No,0,0,Koramangala 6th Block,Quick Bites,NA,"North Indian, Fast Food",300,Delivery
29412,Creme & Cheese,No,No,3.8,18,Koramangala 4th Block,"Takeaway, Delivery",NA,Desserts,850,Delivery
29413,Navabs,No,No,3.6,9,Koramangala 4th Block,Delivery,NA,Mughlai,600,Delivery
29414,Midnight Pizza Slurpp,No,No,3.7,99,Koramangala 4th Block,Delivery,"Pizza, Pasta","Italian, Pizza",700,NA
29425,Crown Gold,Yes,No,3.9,49,Koramangala 4th Block,Quick Bites,Sea Food,"South Indian, Chinese, Seafood",400,Delivery
29430,Hunger Meals,No,No,3.8,31,Koramangala 4th Block,Delivery,Chicken Curry,"South Indian, North Indian, Biryani",400,Delivery
29439,Mad Over Biryani,Yes,No,3.1,9,Koramangala 6th Block,Quick Bites,NA,"North Indian, Biryani",600,Delivery
29462,Nite Out,Yes,No,4,1110,Koramangala 4th Block,Delivery,"Chicken Boneless Biryani, Brownie, Rolls, Chicken Masala, Chocolate Milkshake, Chicken Curry, Noodles","North Indian, Chinese, Biryani",500,Delivery
29505,Homely Curries & Pickles,Yes,No,3.1,21,Koramangala 1st Block,Quick Bites,NA,"Biryani, Andhra",300,Delivery
29536,Mars Chicken Delight,No,No,3.7,107,Koramangala 1st Block,Casual Dining,"Biryani, Pudina Chicken, Kalmi Kebab, Chicken Kebab, Chicken Delight, Butter Chicken, Chicken Roll","North Indian, Chinese, Biryani, Beverages",500,Delivery
29551,Sub Spot,No,No,3.3,4,Koramangala 6th Block,Delivery,NA,"Salad, Sandwich",400,Delivery
29553,Yum Tum,No,No,3.4,7,Domlur,Quick Bites,NA,"Salad, Greek, Mediterranean",250,Delivery
29558,Urban Spice,Yes,No,3.6,23,Ejipura,Casual Dining,NA,"North Indian, Chinese, Continental",800,Delivery
29559,Hotel Oottupura,No,No,3.6,21,Ejipura,Quick Bites,NA,South Indian,200,Delivery
29565,Chamans Night Kitchen,No,No,3.5,11,Koramangala 8th Block,NA,NA,"North Indian, Chinese",400,Delivery
29567,Poojas Kitchen,No,No,3.7,17,Koramangala 8th Block,Delivery,NA,"Bengali, Street Food",300,Delivery
29569,Chawlas 2 Onlinecom,No,No,3.5,4,Koramangala 1st Block,"Takeaway, Delivery",NA,North Indian,800,Delivery
29577,Kalpanas Kitchen,No,No,0,0,Ejipura,"Takeaway, Delivery",NA,"Bengali, North Indian",400,Delivery
29618,Red Bawarchi,Yes,No,3,20,Koramangala 7th Block,Delivery,NA,"Biryani, Chinese, North Indian",600,Delivery
29712,Eat Street,No,No,4.2,1531,Koramangala 6th Block,Quick Bites,"Lassi, Nachos, Mojito, Roti, Panipuri, Pizza, Waffles","North Indian, Chinese, Italian, Street Food, Desserts",600,Delivery
29732,Natural Ice Cream,No,No,4.5,940,Koramangala 1st Block,Dessert Parlor,"Coffee Walnut, Chocolate Icecreams, Tender Coconut Ice Cream, Thandai, Mango Ice Cream, Fruit Ice Cream, Custard Apple","Ice Cream, Beverages",200,Delivery
29737,Wild Thyme Restaurant,No,No,4.5,42,Koramangala 5th Block,Casual Dining,NA,"Chinese, Continental, North Indian, Italian, Seafood",800,Delivery
29740,PORKEATS,No,No,3.4,6,Koramangala 6th Block,Quick Bites,NA,"Goan, Mangalorean",400,Delivery
29748,Falahaar,No,No,3.9,154,Koramangala 6th Block,Quick Bites,"Sabudana Khichdi, Pav Bhaji, Pyaz Kachori, Chole Bhature, Faluda, Malai Ghewar, Lassi","North Indian, Street Food",200,Delivery
29749,Juicemaker,No,No,3.9,164,Koramangala 8th Block,Beverage Shop,"Salads, Sandwiches, Shawarma, Watermelon Juice, Tea, Papaya Juice, Fruit Juices","Beverages, Fast Food",400,Delivery
29750,Chopserve,No,No,3.7,19,Koramangala 1st Block,"Takeaway, Delivery",NA,BBQ,300,Delivery
29757,Jai Jinendra,No,No,4,98,Koramangala 6th Block,Quick Bites,"Dhokla, Raj Kachori, Panipuri, Jalebi, Pyaz Kachori","Street Food, Beverages",200,Delivery
29761,Kerala Mess SIJIs MESS,No,No,0,0,Ejipura,Mess,NA,Kerala,100,Delivery
29763,VS Garden Restaurant,No,No,3.5,17,Ejipura,Casual Dining,NA,"North Indian, Chinese",800,Delivery
29765,Ande Ka Funda,No,No,3.6,72,Koramangala 7th Block,Quick Bites,"Rolls, Aloo Paratha, Lassi, Bread Omelette","North Indian, Chinese, Rolls",250,Delivery
29767,Jeevika Donne Biryani,No,No,3.4,8,Koramangala 8th Block,Quick Bites,NA,"Biryani, Chinese, Fast Food",300,Delivery
29770,Hungry Paunch,No,No,4,203,Koramangala 6th Block,"Food Court, Quick Bites","Luchi, Mutton Kosha, Mutton Curry, Roti, Fish Finger, Chicken Curry","Bengali, Bihari",350,NA
29783,NGV Fast Food,No,No,3.5,8,Koramangala 6th Block,Quick Bites,NA,"North Indian, Fast Food",250,Delivery
29791,Apsara Ice Cream,No,No,4,128,Koramangala 5th Block,Dessert Parlor,Panipuri,Ice Cream,200,Delivery
29793,Happy Plate,No,No,3.6,54,Koramangala 6th Block,Quick Bites,"Chole Bhature, Omelette","North Indian, Chinese, South Indian, Fast Food",400,NA
29798,Kebab Ganj,No,No,3.4,7,Koramangala 6th Block,Delivery,NA,"Kebab, Rolls",300,Delivery
29799,The Choux Box,No,No,3.5,11,Koramangala 6th Block,"Takeaway, Delivery",NA,"Desserts, Bakery",300,Delivery
29800,Nightfork,No,No,3.7,126,Koramangala 6th Block,Delivery,"Noodles, Biryani, Peri Peri Pasta, Laccha Paratha","Chinese, Biryani, Pizza, Italian, North Indian",500,NA
29805,The Breakfast Truck,No,No,3.9,64,Koramangala 6th Block,Quick Bites,"English Breakfast, Eggs, Baked Beans, Oreo Pancake, Nutella Pancakes, French Toast, Omelette",Continental,550,NA
29813,Straight From The Heart,No,No,3.4,5,Koramangala 6th Block,Bakery,NA,"Bakery, Desserts",300,Delivery
29814,Delightz,No,No,4,40,Koramangala 6th Block,Dessert Parlor,"Waffles, Burgers, Tea, Pasta, Garlic Bread","Desserts, Fast Food",300,Delivery
29815,Martinos,No,No,3.6,30,Koramangala 1st Block,Quick Bites,NA,"Italian, Pizza",350,Delivery
29816,The Fresh Factor,No,No,3.1,14,Koramangala 6th Block,Quick Bites,NA,"Juices, Sandwich",200,Delivery
29817,NV Patisserie,No,No,3.6,10,Koramangala 1st Block,"Takeaway, Delivery",NA,"Desserts, Bakery",350,Delivery
29827,Box of Biryani,No,No,3.5,9,Koramangala 6th Block,Delivery,NA,"Biryani, North Indian, Kebab",400,Delivery
29837,Big Box Theory,No,No,3.6,11,Ejipura,Delivery,NA,"Salad, Healthy Food, Fast Food",550,Delivery
29838,Parathe Wali Gali,No,No,3.4,36,Ejipura,"Takeaway, Delivery",NA,"North Indian, Beverages",250,Delivery
29839,The Sweet Spot,No,No,4,157,Koramangala 6th Block,Dessert Parlor,"Brownie, Vanilla Ice Cream",Desserts,300,Delivery
29840,Ambur Hot Dum Biryani,No,No,3.3,8,Ejipura,Quick Bites,NA,Biryani,100,Delivery
29843,La Mirch,No,No,3.1,6,Koramangala 1st Block,Delivery,NA,"North Indian, Kashmiri",400,Delivery
29845,Eat Repeat Express,No,No,3.5,10,Koramangala 5th Block,Delivery,NA,"North Indian, Chinese, Continental",600,Delivery
29855,Eat Well,No,No,3,34,Koramangala 6th Block,Quick Bites,NA,"Chinese, North Indian",500,Delivery
29859,Big Foodys,No,No,3.2,4,Koramangala 8th Block,Delivery,NA,"North Indian, Chinese, South Indian, Fast Food",500,Delivery
29864,Cakes and Moulds,No,No,3.6,19,Koramangala 1st Block,Bakery,NA,"Bakery, Desserts",300,Delivery
29865,Jadoo Ka Dabba,No,No,3.6,20,Koramangala 3rd Block,Delivery,NA,"North Indian, Chinese",200,Delivery
29867,Pockets and Bowls,No,No,3.3,5,Koramangala 3rd Block,Delivery,NA,"Continental, Asian, North Indian",500,Delivery
29883,Kitchens Sea Food Restaurant,No,No,3.4,9,Koramangala 8th Block,"Takeaway, Delivery","Sea Food, Dal Makhani, Basmati Rice, Butter Chicken, Chicken Tikka Masala","Seafood, North Indian, Chinese",800,Delivery
29891,Delly Belly,No,No,3.2,5,Koramangala 6th Block,Delivery,NA,"North Indian, Mughlai",400,Delivery
29896,Eat ups Cloud Kitchen,No,No,0,0,Koramangala 1st Block,Delivery,NA,"Arabian, BBQ, Biryani, Chinese, Continental, Ice Cream, North Indian, South Indian",200,Delivery
29897,Garden Hotel,No,No,0,0,Koramangala 1st Block,Quick Bites,NA,"North Indian, Chinese, South Indian",400,Delivery
29900,Mr Meows Hotdogs,No,No,3.5,7,Koramangala 6th Block,"Food Court, Quick Bites",NA,Fast Food,300,Delivery
29906,Blu Dale Fast Food,No,No,3.3,7,Ejipura,Quick Bites,NA,"Chinese, North Indian, Andhra, Seafood",250,Delivery
29907,Victoria Terminus,No,No,3.4,6,Ejipura,Quick Bites,NA,"Fast Food, Maharashtrian, Rolls",250,Delivery
29909,Rice and Rolls,No,No,2.7,61,Koramangala 6th Block,Quick Bites,"Rolls, Shawarma Roll, Chicken Grill, Thali","Arabian, Biryani, North Indian, Chinese, Fast Food",500,Delivery
29910,Holiday Fast Food,No,No,3.4,21,Ejipura,Quick Bites,NA,"Kerala, South Indian, Chinese",350,Delivery
29917,Lassi House,No,No,0,0,Ejipura,Beverage Shop,NA,"Beverages, Desserts",150,Delivery
29919,Tasty Kitchens,Yes,No,0,0,Koramangala 6th Block,Quick Bites,NA,Pizza,500,Delivery
29957,Hotel Marina,No,No,2.8,26,Koramangala 6th Block,Quick Bites,NA,"North Indian, Chinese, South Indian",400,Delivery
29960,Hotel Feast Ambur Biriyani,Yes,No,3.4,257,Koramangala 1st Block,Quick Bites,"Chicken Biryani, Chicken Kebab","Biryani, Kebab",250,Delivery
29961,Hello RestoPub,Yes,Yes,4,344,Old Airport Road,"Casual Dining, Pub","Burgers, Beef Steak, Cocktails, Chips, Chicken Soup, Onion Rings, Chicken Wings",Continental,900,Delivery
29964,Dawat E Biryani,No,No,0,0,Koramangala 1st Block,Quick Bites,NA,Biryani,200,Delivery
29973,The Midnight Kitchen,Yes,No,3.8,72,Koramangala 8th Block,Delivery,NA,"Continental, Chinese",250,Delivery
29992,Natures Restaurant,Yes,No,3.3,4,Domlur,Quick Bites,NA,"Chinese, Mangalorean, North Indian",300,Delivery
30039,Vanilla Pod,No,No,0,0,Koramangala 4th Block,Bakery,NA,Bakery,300,Desserts
30043,The Bier Library,Yes,Yes,4.3,552,Koramangala 6th Block,"Microbrewery, Casual Dining","Beer, Pizza, Mocktails, Pasta, Cocktails, Rasmalai, Brownie","Continental, North Indian, Pizza, BBQ",2000,NA
30054,XO Belgian Waffle,Yes,No,4.5,833,Koramangala 5th Block,Dessert Parlor,"Hot Chocolate, Chocolate Overload, Belgian Waffles, Nutella Waffle, Thick Shakes, Caramel Coffee, Vanilla Ice Cream","Desserts, Beverages",400,NA
30072,IceBreakers,No,No,4.4,491,Koramangala 6th Block,Dessert Parlor,"Ice Cream Roll, Waffles, Pizza, Nitrogen Ice Cream, Rolls, Brownie Fudge, Popcorn","Desserts, Ice Cream",500,Desserts
30076,Polar Bear,Yes,No,4.2,195,Koramangala 6th Block,Dessert Parlor,"Choco Fudge Brownie, Sandwich, Ice Cream Pizza, Tiramisu, Sandwiches, Chocolate Icecreams, Hot Chocolate","Ice Cream, Desserts, Beverages, Sandwich",400,Desserts
30108,Kanti Sweets,Yes,No,3.9,68,Koramangala 3rd Block,Sweet Shop,NA,"Mithai, Street Food",400,Desserts
30123,Kulfi & More,No,No,3.5,7,Koramangala 1st Block,Dessert Parlor,NA,"Ice Cream, Beverages",200,Desserts
30124,iFruit Live Ice Creams,No,No,3.4,10,Koramangala 1st Block,Dessert Parlor,NA,Ice Cream,300,Desserts
30133,Me And My Cake,No,No,3.3,5,Koramangala 7th Block,Takeaway,NA,"Bakery, Desserts",500,Desserts
30155,Gowri Sweets,No,No,3.3,4,Koramangala 8th Block,Sweet Shop,NA,"Mithai, Street Food",300,Desserts
30156,Amrutha Sweets,No,No,3.5,13,Ejipura,Quick Bites,NA,"Street Food, Mithai",200,Desserts
30212,The Fixx,No,Yes,4.3,216,Koramangala 4th Block,"Casual Dining, Bar","Cocktails, Shakshouka, Beer, Margherita Pizza, Blueberry Cheesecake, Fries, Bellini","Continental, South Indian, Italian, North Indian, Chinese",1200,Dine-out
30216,Prost Brew Pub,No,Yes,4.5,7854,Koramangala 4th Block,"Pub, Microbrewery","Mango Cider, Cajun Potato, Nachos, Salads, Pizza, Wheat Beer, Pork Ribs","American, Continental, North Indian, Salad",1800,Dine-out
30223,Sotally Tober,No,Yes,4.4,4079,Koramangala 4th Block,"Bar, Casual Dining","Cocktails, Barbeque Chicken Pizza, Chocolate Martini, Nachos, Bbq Chicken Pizza, Wedges, Beer","Asian, Burger, Pizza, Chinese, Finger Food",1200,NA
30253,The Arabesque Cafe,No,No,4.1,100,Koramangala 4th Block,Casual Dining,"Onion Rings, Triple Schezwan","American, Continental, Chinese",600,Dine-out
30266,Silsila,No,No,2.7,47,Koramangala 4th Block,Casual Dining,Paratha,North Indian,800,Dine-out
30277,Dominos Pizza,Yes,No,3,290,Koramangala 4th Block,Quick Bites,"Pizza, Garlic Bread, Chocolava","Pizza, Fast Food",400,Dine-out
30284,Sri Vishnu Upahar,No,No,3.6,28,Koramangala 4th Block,Quick Bites,NA,"North Indian, South Indian",250,Dine-out
30288,Pizza Stop,Yes,No,3.9,241,Koramangala 4th Block,Quick Bites,"Garlic Bread, Pasta, Veggie Pizza, Salsa, Nachos, Nawabi Pizza, Sicilian Pizza","Pizza, Italian",600,Dine-out
30296,The Tiffin Express,No,No,2.6,16,Koramangala 4th Block,Quick Bites,NA,South Indian,250,Dine-out
30357,The Old Fashioned Bar,No,Yes,4.5,569,Koramangala 6th Block,Bar,"Cocktails, Long Island Iced Tea, Draught Beer, Masala Peanuts, Pizza, Mocktails, Chicken Tikka","Finger Food, North Indian, Continental",1000,NA
30366,Bhive,No,Yes,4.3,1550,Koramangala 1st Block,Pub,"Tandoori Chicken, Cocktails, Noodles, Paneer Tikka, Beer, Nachos, Pasta","Finger Food, North Indian",1200,Dine-out
30430,The Local  Terrace Drinkery,No,No,4,1409,Koramangala 6th Block,"Pub, Casual Dining","Beer, Burgers, Sandwiches, Virgin Mojito, Beef Chilli, Pork Chilli, Chicken Nachos","Continental, American, Pizza, BBQ",1000,Dine-out
30440,Beijing Bites,Yes,Yes,4,859,Koramangala 5th Block,Casual Dining,"Noodles, Spring Roll, Dragon Chicken, Hunan Chicken, Lung Fung Soup, Prawn, Chop Suey","Chinese, Thai",850,Dine-out
30480,Gorilla Barfare,No,No,4.2,270,Koramangala 6th Block,"Pub, Casual Dining","Cocktails, Dessert Pizza, Nachos, Beef Chilli, Long Island Iced Tea, Beer, Salsa","Continental, Pizza, Burger",1400,Dine-out
30498,Polammas Mess,No,No,3.7,25,Koramangala 7th Block,Mess,NA,"North Indian, Chinese, Biryani",300,Dine-out
30500,Jimis Beer Cafe,No,No,3.8,674,Koramangala 6th Block,Pub,"Beer, Steak, Chilli Chicken, Burgers, Tandoori Chicken, Masala Peanuts, Fries","American, North Indian, Chinese",1700,Dine-out
30506,Chai Point,No,No,4,293,Koramangala 6th Block,"Beverage Shop, Quick Bites","Ginger Tea, Masala Tea, Banana Cake, Poha, Samosa, Vada Pav, Sandwiches","Tea, Beverages, Fast Food",250,Dine-out
30540,Mayura Grand,No,No,3.5,20,Koramangala 6th Block,Casual Dining,NA,"South Indian, North Indian",400,Dine-out
30546,A2B  Adyar Ananda Bhavan,Yes,No,2.7,249,Koramangala 7th Block,Casual Dining,"Filter Coffee, Masala Dosa, Pongal, Pav Bhaji, Badam Milk, Thali","South Indian, North Indian, Chinese, Street Food, Fast Food",400,Dine-out
30553,Purani Dilli By Anand Sweets,Yes,No,4.1,237,Koramangala 5th Block,Casual Dining,"Chaat, Thali, Chole Bhature, Kulfi, Paneer Tikka, Lassi, Badam Milk","North Indian, Continental, Street Food",500,Dine-out
30556,Oil Pump,No,No,3.7,68,Koramangala 6th Block,Bar,NA,"Finger Food, Continental",1000,Dine-out
30560,Samavar,No,No,3.4,7,Koramangala 6th Block,Casual Dining,NA,"North Indian, South Indian, Chinese, Continental, Italian",1000,Dine-out
30568,Primal,No,No,3,25,Koramangala 6th Block,Bar,NA,"Finger Food, Continental",2300,Dine-out
30576,Samrat Regency Bar And Restaurant,No,No,3.8,29,Koramangala 6th Block,Bar,NA,"North Indian, Chinese",800,Dine-out
30577,Juice Point,No,No,3.2,6,Koramangala 1st Block,"Beverage Shop, Quick Bites",NA,"Juices, Beverages, Fast Food",100,Dine-out
30578,The Local  Burger Bar,No,No,3.8,152,Koramangala 6th Block,"Pub, Casual Dining","Burgers, Beer, Pasta, Nachos, Pizza, Paneer Tikka, Chilli Pork","American, Pizza, Burger",1500,Dine-out
30592,Ambur Biryani Mess,No,No,3.4,18,Koramangala 6th Block,Mess,NA,Biryani,250,Dine-out
30597,Jade,No,No,3.3,6,Ejipura,Casual Dining,NA,"Continental, American",900,Dine-out
30600,Shiva Sai Andhra Hotel,No,No,3.2,4,Ejipura,Quick Bites,NA,"South Indian, Chinese",300,Dine-out
30610,Pizza Hut,Yes,No,3.7,708,Koramangala 7th Block,Casual Dining,"Pizza, Pasta, Garlic Bread, Tandoori Paneer, Masala Lemonade, Chicken Wings, Onion Rings","Pizza, Fast Food",750,Dine-out
30611,Black Pepper Lounge  Case de Bengaluru,No,Yes,3.7,81,Koramangala 6th Block,Lounge,Rooftop Ambience,Finger Food,1200,Dine-out
30614,Mayura Grand Pure Veg Restaurant,No,No,0,0,Koramangala 6th Block,Casual Dining,NA,"North Indian, South Indian, Chinese",600,Dine-out
30619,Mooch Marod,No,No,4.2,93,Koramangala 6th Block,Quick Bites,"Masala Chaach, Stuffed Paratha, Gulkand Lassi",North Indian,400,Dine-out
30636,Madurai Idly Shop,No,No,3.7,468,Koramangala 6th Block,Quick Bites,"Tea, Upma, Coffee, Pongal, Podi Idli, Masala Vada, Mini Idlis",South Indian,200,Dine-out
30649,KFC,Yes,No,3.8,476,Koramangala 6th Block,Quick Bites,"Rice Bowl, Burgers, Hot Wings, Virgin Mojito, Chicken Popcorn, Fries, Zinger Burger","Burger, Fast Food",450,Dine-out
30678,Tomba Kitchens,No,No,0,0,Ejipura,Quick Bites,NA,North Eastern,300,Dine-out
30691,Pappu Chaiwalla,Yes,No,3.5,10,Koramangala 7th Block,Quick Bites,NA,"Fast Food, Tea, Beverages",300,Dine-out
30713,Five Star Chicken,No,No,2.7,45,Koramangala 6th Block,Quick Bites,NA,"Fast Food, Burger",300,Dine-out
30729,Rolls On Wheels,No,No,2.6,153,Koramangala 1st Block,Quick Bites,"Rolls, Momos, Masala Fries, Kulfi, French Fries, Egg Roll, Paneer Roll","Fast Food, Rolls, Momos",300,Dine-out
30754,One Stop MARATHA,No,No,3.1,39,Koramangala 6th Block,Quick Bites,NA,Maharashtrian,250,Dine-out
30769,Falafel Bistro,No,No,3.4,6,Koramangala 5th Block,Quick Bites,NA,"Arabian, Lebanese, Chinese",300,Dine-out
30794,Shahi Dasterkhwan,No,No,2.9,11,Koramangala 6th Block,Quick Bites,NA,"North Indian, Kebab, Mughlai",400,Dine-out
30795,DeliToons,No,No,4,126,Koramangala 6th Block,Quick Bites,"Sandwiches, Sandwich, Salads, Shahi Paneer","Sandwich, Pizza, Salad",300,NA
30797,The Mylapore Cafe,No,No,3.7,23,Koramangala 1st Block,Quick Bites,NA,South Indian,150,Dine-out
30818,FNC Seafood,No,No,3.8,56,Koramangala 7th Block,Food Court,"Sea Food Platter, Fish N Chips, Fish Fingers, Fries, Prawn Noodles","Seafood, Fast Food",400,NA
